0,1,2,3,4,5,TrainOrVal,Partition_ID
FeTS2022_00188,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00188/FeTS2022_00188_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00188/FeTS2022_00188_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00188/FeTS2022_00188_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00188/FeTS2022_00188_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00188/FeTS2022_00188_seg.nii.gz,train,2
FeTS2022_01314,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01314/FeTS2022_01314_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01314/FeTS2022_01314_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01314/FeTS2022_01314_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01314/FeTS2022_01314_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01314/FeTS2022_01314_seg.nii.gz,train,2
FeTS2022_01226,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01226/FeTS2022_01226_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01226/FeTS2022_01226_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01226/FeTS2022_01226_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01226/FeTS2022_01226_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01226/FeTS2022_01226_seg.nii.gz,train,2
FeTS2022_00360,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00360/FeTS2022_00360_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00360/FeTS2022_00360_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00360/FeTS2022_00360_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00360/FeTS2022_00360_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00360/FeTS2022_00360_seg.nii.gz,train,2
FeTS2022_01263,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01263/FeTS2022_01263_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01263/FeTS2022_01263_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01263/FeTS2022_01263_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01263/FeTS2022_01263_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01263/FeTS2022_01263_seg.nii.gz,train,2
FeTS2022_00237,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00237/FeTS2022_00237_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00237/FeTS2022_00237_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00237/FeTS2022_00237_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00237/FeTS2022_00237_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00237/FeTS2022_00237_seg.nii.gz,train,2
FeTS2022_01253,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01253/FeTS2022_01253_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01253/FeTS2022_01253_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01253/FeTS2022_01253_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01253/FeTS2022_01253_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01253/FeTS2022_01253_seg.nii.gz,train,2
FeTS2022_00327,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00327/FeTS2022_00327_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00327/FeTS2022_00327_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00327/FeTS2022_00327_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00327/FeTS2022_00327_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00327/FeTS2022_00327_seg.nii.gz,train,2
FeTS2022_01043,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01043/FeTS2022_01043_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01043/FeTS2022_01043_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01043/FeTS2022_01043_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01043/FeTS2022_01043_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01043/FeTS2022_01043_seg.nii.gz,train,2
FeTS2022_00282,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00282/FeTS2022_00282_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00282/FeTS2022_00282_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00282/FeTS2022_00282_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00282/FeTS2022_00282_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00282/FeTS2022_00282_seg.nii.gz,train,2
FeTS2022_01306,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01306/FeTS2022_01306_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01306/FeTS2022_01306_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01306/FeTS2022_01306_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01306/FeTS2022_01306_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01306/FeTS2022_01306_seg.nii.gz,train,2
FeTS2022_01319,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01319/FeTS2022_01319_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01319/FeTS2022_01319_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01319/FeTS2022_01319_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01319/FeTS2022_01319_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01319/FeTS2022_01319_seg.nii.gz,train,2
FeTS2022_01245,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01245/FeTS2022_01245_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01245/FeTS2022_01245_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01245/FeTS2022_01245_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01245/FeTS2022_01245_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01245/FeTS2022_01245_seg.nii.gz,train,2
FeTS2022_01338,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01338/FeTS2022_01338_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01338/FeTS2022_01338_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01338/FeTS2022_01338_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01338/FeTS2022_01338_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01338/FeTS2022_01338_seg.nii.gz,train,2
FeTS2022_01055,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01055/FeTS2022_01055_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01055/FeTS2022_01055_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01055/FeTS2022_01055_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01055/FeTS2022_01055_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01055/FeTS2022_01055_seg.nii.gz,train,2
FeTS2022_01244,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01244/FeTS2022_01244_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01244/FeTS2022_01244_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01244/FeTS2022_01244_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01244/FeTS2022_01244_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01244/FeTS2022_01244_seg.nii.gz,train,2
FeTS2022_01113,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01113/FeTS2022_01113_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01113/FeTS2022_01113_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01113/FeTS2022_01113_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01113/FeTS2022_01113_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01113/FeTS2022_01113_seg.nii.gz,train,2
FeTS2022_01066,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01066/FeTS2022_01066_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01066/FeTS2022_01066_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01066/FeTS2022_01066_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01066/FeTS2022_01066_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01066/FeTS2022_01066_seg.nii.gz,train,2
FeTS2022_00299,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00299/FeTS2022_00299_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00299/FeTS2022_00299_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00299/FeTS2022_00299_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00299/FeTS2022_00299_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00299/FeTS2022_00299_seg.nii.gz,train,2
FeTS2022_00399,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00399/FeTS2022_00399_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00399/FeTS2022_00399_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00399/FeTS2022_00399_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00399/FeTS2022_00399_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00399/FeTS2022_00399_seg.nii.gz,train,2
FeTS2022_00254,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00254/FeTS2022_00254_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00254/FeTS2022_00254_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00254/FeTS2022_00254_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00254/FeTS2022_00254_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00254/FeTS2022_00254_seg.nii.gz,train,2
FeTS2022_00301,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00301/FeTS2022_00301_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00301/FeTS2022_00301_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00301/FeTS2022_00301_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00301/FeTS2022_00301_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00301/FeTS2022_00301_seg.nii.gz,train,2
FeTS2022_01100,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01100/FeTS2022_01100_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01100/FeTS2022_01100_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01100/FeTS2022_01100_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01100/FeTS2022_01100_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01100/FeTS2022_01100_seg.nii.gz,train,2
FeTS2022_00253,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00253/FeTS2022_00253_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00253/FeTS2022_00253_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00253/FeTS2022_00253_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00253/FeTS2022_00253_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00253/FeTS2022_00253_seg.nii.gz,train,2
FeTS2022_01000,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01000/FeTS2022_01000_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01000/FeTS2022_01000_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01000/FeTS2022_01000_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01000/FeTS2022_01000_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01000/FeTS2022_01000_seg.nii.gz,train,2
FeTS2022_00350,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00350/FeTS2022_00350_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00350/FeTS2022_00350_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00350/FeTS2022_00350_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00350/FeTS2022_00350_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00350/FeTS2022_00350_seg.nii.gz,train,2
FeTS2022_01004,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01004/FeTS2022_01004_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01004/FeTS2022_01004_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01004/FeTS2022_01004_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01004/FeTS2022_01004_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01004/FeTS2022_01004_seg.nii.gz,train,2
FeTS2022_00413,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00413/FeTS2022_00413_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00413/FeTS2022_00413_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00413/FeTS2022_00413_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00413/FeTS2022_00413_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00413/FeTS2022_00413_seg.nii.gz,train,2
FeTS2022_00310,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00310/FeTS2022_00310_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00310/FeTS2022_00310_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00310/FeTS2022_00310_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00310/FeTS2022_00310_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00310/FeTS2022_00310_seg.nii.gz,train,2
FeTS2022_00230,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00230/FeTS2022_00230_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00230/FeTS2022_00230_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00230/FeTS2022_00230_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00230/FeTS2022_00230_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00230/FeTS2022_00230_seg.nii.gz,train,2
FeTS2022_00339,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00339/FeTS2022_00339_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00339/FeTS2022_00339_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00339/FeTS2022_00339_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00339/FeTS2022_00339_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00339/FeTS2022_00339_seg.nii.gz,train,2
FeTS2022_01261,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01261/FeTS2022_01261_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01261/FeTS2022_01261_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01261/FeTS2022_01261_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01261/FeTS2022_01261_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01261/FeTS2022_01261_seg.nii.gz,train,2
FeTS2022_00382,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00382/FeTS2022_00382_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00382/FeTS2022_00382_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00382/FeTS2022_00382_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00382/FeTS2022_00382_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00382/FeTS2022_00382_seg.nii.gz,train,2
FeTS2022_01269,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01269/FeTS2022_01269_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01269/FeTS2022_01269_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01269/FeTS2022_01269_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01269/FeTS2022_01269_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01269/FeTS2022_01269_seg.nii.gz,train,2
FeTS2022_00391,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00391/FeTS2022_00391_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00391/FeTS2022_00391_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00391/FeTS2022_00391_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00391/FeTS2022_00391_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00391/FeTS2022_00391_seg.nii.gz,train,2
FeTS2022_01040,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01040/FeTS2022_01040_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01040/FeTS2022_01040_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01040/FeTS2022_01040_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01040/FeTS2022_01040_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01040/FeTS2022_01040_seg.nii.gz,train,2
FeTS2022_00328,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00328/FeTS2022_00328_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00328/FeTS2022_00328_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00328/FeTS2022_00328_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00328/FeTS2022_00328_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00328/FeTS2022_00328_seg.nii.gz,train,2
FeTS2022_01329,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01329/FeTS2022_01329_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01329/FeTS2022_01329_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01329/FeTS2022_01329_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01329/FeTS2022_01329_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01329/FeTS2022_01329_seg.nii.gz,train,2
FeTS2022_01127,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01127/FeTS2022_01127_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01127/FeTS2022_01127_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01127/FeTS2022_01127_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01127/FeTS2022_01127_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01127/FeTS2022_01127_seg.nii.gz,train,2
FeTS2022_01056,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01056/FeTS2022_01056_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01056/FeTS2022_01056_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01056/FeTS2022_01056_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01056/FeTS2022_01056_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01056/FeTS2022_01056_seg.nii.gz,train,2
FeTS2022_01103,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01103/FeTS2022_01103_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01103/FeTS2022_01103_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01103/FeTS2022_01103_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01103/FeTS2022_01103_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01103/FeTS2022_01103_seg.nii.gz,train,2
FeTS2022_01323,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01323/FeTS2022_01323_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01323/FeTS2022_01323_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01323/FeTS2022_01323_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01323/FeTS2022_01323_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01323/FeTS2022_01323_seg.nii.gz,train,2
FeTS2022_01010,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01010/FeTS2022_01010_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01010/FeTS2022_01010_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01010/FeTS2022_01010_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01010/FeTS2022_01010_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01010/FeTS2022_01010_seg.nii.gz,train,2
FeTS2022_00233,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00233/FeTS2022_00233_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00233/FeTS2022_00233_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00233/FeTS2022_00233_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00233/FeTS2022_00233_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00233/FeTS2022_00233_seg.nii.gz,train,2
FeTS2022_01267,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01267/FeTS2022_01267_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01267/FeTS2022_01267_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01267/FeTS2022_01267_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01267/FeTS2022_01267_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01267/FeTS2022_01267_seg.nii.gz,train,2
FeTS2022_00386,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00386/FeTS2022_00386_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00386/FeTS2022_00386_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00386/FeTS2022_00386_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00386/FeTS2022_00386_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_00386/FeTS2022_00386_seg.nii.gz,train,2
FeTS2022_01286,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01286/FeTS2022_01286_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01286/FeTS2022_01286_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01286/FeTS2022_01286_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01286/FeTS2022_01286_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01286/FeTS2022_01286_seg.nii.gz,train,2
FeTS2022_01387,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01387/FeTS2022_01387_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01387/FeTS2022_01387_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01387/FeTS2022_01387_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01387/FeTS2022_01387_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01387/FeTS2022_01387_seg.nii.gz,train,2
FeTS2022_01250,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01250/FeTS2022_01250_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01250/FeTS2022_01250_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01250/FeTS2022_01250_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01250/FeTS2022_01250_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01250/FeTS2022_01250_seg.nii.gz,train,2
